System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
WASP-043,2281.0,2459278.98405,0.0002407,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2282.0,2459279.79793,0.0002142,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2754.0,2459663.75733,0.00022,BJD_TDB,1,This Work
WASP-043,2770.0,2459676.77387,0.0003,BJD_TDB,1,This Work
WASP-103,-1137.0,2456459.59968,0.00095,BJD_TDB,1,2018AcA….68..371M; 2014A&A…562L...3G
WASP-103,-1123.0,2456472.55818,0.00096,BJD_TDB,1,2018AcA….68..371M; 2014A&A…562L...3G
WASP-103,-1109.0,2456485.5148,0.00088,BJD_TDB,1,2018AcA….68..371M; 2014A&A…562L...3G
WASP-103,-1096.0,2456497.5463,0.00076,BJD_TDB,1,2018AcA….68..371M; 2014A&A…562L...3G
WASP-103,-1083.0,2456509.57806,0.0007,BJD_TDB,1,2018AcA….68..371M; 2014A&A…562L...3G
WASP-103,-804.0,2456767.80583,0.00028,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-791.0,2456779.83874,0.0004,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-760.0,2456808.530535,0.000296,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,-750.0,2456817.78569,0.00037,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-748.0,2456819.63655,0.00053,BJD_TDB,1,2018AcA….68..371M; 2018MNRAS.474.2334D
WASP-103,-735.0,2456831.66832,0.00047,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-734.0,2456832.59399,0.00039,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-721.0,2456844.62624,0.00017,BJD_TDB,>1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-708.0,2456856.65842,0.00025,BJD_TDB,1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-707.0,2456857.58397,0.00012,BJD_TDB,>1,2018AcA….68..371M; 2015MNRAS.447..711S
WASP-103,-680.0,2456882.57428,0.00054,BJD_TDB,1,2018AcA….68..371M; 2018MNRAS.474.2334D
WASP-103,-398.0,2457143.577475,0.000183,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,-361.0,2457177.82206,0.00104,BJD_TDB,1,2018AcA….68..371M; 2017MNRAS.472.3871T
WASP-103,-360.0,2457178.747991,0.000248,BJD_TDB,1,2021AJ....162...34K
WASP-103,-359.0,2457179.673866,0.000128,BJD_TDB,1,2021AJ....162...34K
WASP-103,-357.0,2457181.52465,0.000241,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,-336.0,2457200.96071,0.00037,BJD_TDB,1,2018AcA….68..371M; 2017A&A…606A..18L
WASP-103,-331.0,2457205.588929,0.000119,BJD_TDB,1,2021AJ....162...34K
WASP-103,-322.0,2457213.91777,0.00034,BJD_TDB,1,2018AcA….68..371M; 2017A&A…606A..18L
WASP-103,0.0,2457511.94421,0.00011,BJD_TDB,1,2018AcA….68..371M; 2017A&A…606A..18L
WASP-103,1.0,2457512.87006,0.00031,BJD_TDB,1,2020AJ....159..150P
WASP-103,5.0,2457516.5716,0.00075,BJD_TDB,1,2018AcA....68..371M
WASP-103,6.0,2457517.49799,0.00116,BJD_TDB,1,2018AcA....68..371M
WASP-103,7.0,2457518.42426,0.00101,BJD_TDB,1,2018AcA....68..371M
WASP-103,29.0,2457538.78548,0.0003,BJD_TDB,1,2020AJ....159..150P
WASP-103,32.0,2457541.562056,0.000136,BJD_TDB,1,2021AJ....162...34K
WASP-103,43.0,2457551.74314,0.00038,BJD_TDB,1,2020AJ....159..150P
WASP-103,59.0,2457566.551617,0.000117,BJD_TDB,1,2021AJ....162...34K
WASP-103,364.0,2457848.843293,0.000191,BJD_TDB,1,2021AJ....162...34K
WASP-103,377.0,2457860.87503,0.00029,BJD_TDB,1,2020AJ....159..150P
WASP-103,392.0,2457874.758341,8.9e-05,BJD_TDB,1,2021AJ....162...34K
WASP-103,392.0,2457874.758372,0.000343,BJD_TDB,1,2021AJ....162...34K
WASP-103,395.0,2457877.53468,0.00064,BJD_TDB,1,2018AcA....68..371M
WASP-103,409.0,2457890.49304,0.0006,BJD_TDB,1,2018AcA....68..371M
WASP-103,437.0,2457916.407767,0.000683,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,449.0,2457927.51425,0.0004,BJD_TDB,1,2018AcA....68..371M
WASP-103,797.0,2458249.60409,0.00029,BJD_TDB,1,2018AcA....68..371M
WASP-103,798.0,2458250.52991,0.00031,BJD_TDB,1,2018AcA....68..371M
WASP-103,825.0,2458275.5192,0.00028,BJD_TDB,>1,2018AcA....68..371M
WASP-103,839.0,2458288.4774,0.0003,BJD_TDB,1,2018AcA....68..371M
WASP-103,840.0,2458289.40295,0.00055,BJD_TDB,1,2018AcA....68..371M
WASP-103,853.0,2458301.43432,0.000447,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,895.0,2458340.30742,0.00047,BJD_TDB,1,2018AcA....68..371M
WASP-103,1214.0,2458635.556797,0.00031,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1215.0,2458636.482135,0.000255,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1242.0,2458661.471963,0.000443,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1243.0,2458662.397315,0.000291,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1563.0,2458958.572476,0.000513,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1578.0,2458972.456103,0.000337,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1581.0,2458975.231957,0.000613,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1593.0,2458986.338034,0.000306,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1596.0,2458989.115141,0.000325,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1603.0,2458995.59382,0.000205,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1616.0,2459007.626138,0.000281,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1617.0,2459008.551065,0.000228,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1624.0,2459015.030191,0.000322,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1629.0,2459019.65843,0.000305,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1630.0,2459020.583315,0.000375,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1631.0,2459021.508979,0.000206,BJD_TDB,1,2022A&A...667A.127M
WASP-103,1673.0,2459060.382613,0.000595,BJD_TDB,1,2022MNRAS.512.2062B
WASP-103,1993.0,2459356.556637,0.00086,BJD_TDB,1,2022A&A...667A.127M
WASP-103,2007.0,2459369.513626,0.000683,BJD_TDB,1,2022A&A...667A.127M
WASP-103,2049.0,2459408.3867,0.000226,BJD_TDB,1,2022A&A...667A.127M
WASP-103,2323.0,2459661.98518,0.00082,BJD_TDB,1,This Work
WASP-103,2337.0,2459674.94535,0.00085,BJD_TDB,1,This Work
WASP-103,2351.0,2459687.8996,0.00189,BJD_TDB,1,This Work
WASP-103,2405.0,2459737.88136,0.00049,BJD_TDB,1,This Work
WD-1856+534,-4.0,2458773.74321663,0.0001,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,-4.0,2458773.7433208,0.00019,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,-4.0,2458773.74334395,0.00014,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,-9.0,2458766.703572,0.00012,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,-9.0,2458766.70380349,0.0001,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,-9.0,2458766.70382663,0.0001,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,0.0,2458779.375085,2e-06,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,39.0,2458834.284788,4.7e-05,BJD_TDB,1,2020Natur.585..363V
WD-1856+534,94.0,2458911.721367,3e-06,BJD_TDB,1,2021A&A...649A.131A
WD-1856+534,143.0,2458980.710383,8e-06,BJD_TDB,1,2021A&A...649A.131A
WD-1856+534,148.0,2458987.749918,0.0001,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,150.0,2458990.565959,6e-06,BJD_TDB,1,2021A&A...649A.131A
WD-1856+534,165.0,2459011.68505697,6.9e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,167.0,2459014.500916,7e-06,BJD_TDB,1,2021A&A...649A.131A
WD-1856+534,168.0,2459015.90885532,6.9e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,168.0,2459015.90886837,2.1e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,170.0,2459018.72478262,6.9e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,175.0,2459025.7644041,0.00014,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,180.0,2459032.80413679,2.2e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,197.0,2459056.7390488,8.1e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,200.0,2459060.96292936,1.8e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,207.0,2459070.81837278,8.1e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,214.0,2459080.673991,0.00012,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,217.0,2459084.89789415,2.4e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,219.0,2459087.71368193,0.00012,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,222.0,2459091.93759056,3.3e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,224.0,2459094.75323397,0.00016,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,224.0,2459094.7534865,8.7e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,229.0,2459101.79315997,1.8e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,234.0,2459108.83278943,9.3e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,239.0,2459115.87255671,2.5e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,241.0,2459118.68845395,9.3e-05,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,243.0,2459121.504424,5.5e-05,BJD_TDB,1,2020RNAAS...4..245M
WD-1856+534,246.0,2459125.72797126,0.00016,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,246.0,2459125.72812932,2.5e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,251.0,2459132.7678821,0.00013,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,256.0,2459139.80752397,2.8e-06,BJD_TDB,1,2021AJ....162..296X
WD-1856+534,258.0,2459142.62339615,0.00013,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,268.0,2459156.70298634,0.00015,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,272.0,2459162.33456,3.1e-05,BJD_TDB,1,2020RNAAS...4..245M
WD-1856+534,273.0,2459163.74244578,0.0001,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,275.0,2459166.55830363,0.00015,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,280.0,2459173.59794826,0.00016,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,285.0,2459180.6377665,0.00015,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,302.0,2459204.57267399,0.00015,BJD_TDB,1,2023MNRAS.521.4679K
WD-1856+534,634.0,2459672.008594,6.5e-05,BJD_TDB,1,This Work
WD-1856+534,678.0,2459733.958105,8.4e-05,BJD_TDB,1,This Work
WTS-2,-5298.0,2454317.813774,0.00065,BJD_TDB,1,2014MNRAS.440.1470B
WTS-2,-50.0,2459663.98031,0.00046,BJD_TDB,1,This Work
WTS-2,0.0,2459714.91443,0.00112,BJD_TDB,1,This Work
WTS-2,47.0,2459762.79392,0.00034,BJD_TDB,1,This Work
WTS-2,53.0,2459768.9063,0.00029,BJD_TDB,1,This Work
